J,R,E,M,E_Num,algo,n_subtypes,mallows_temperature,kendalls_w,runtime,kendalls_tau,subtype_acc,stage_mae,mean_stage_healthy,runtime_cross_validation,absolute_error_n_subtypes,relative_error,correct_bool
726,0.21,sn_kjContinuousBeta_sigmoid,2,5,BebmS,3,0.2608478278059047,0.9656792345901257,82.27557138999303,0.37589225589225594,0.0,4.979310344827586,0.019867549668874173,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,2,5,BebmS (Blind),3,0.2608478278059047,0.9656792345901257,98.81474062601725,0.4165656565656566,0.0,12.289655172413793,0.271523178807947,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,2,5,Random Guessing,3,0.2608478278059047,0.9656792345901257,0.0,0.4819470543475573,0.0007033846709466692,52.47724137931034,6.516556291390729,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,2,5,SuStaIn (GMM),3,0.2608478278059047,0.9656792345901257,307.17846267620723,0.43299663299663305,0.03702930350986551,16.975172413793103,44.54304635761589,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,2,5,SuStaIn (KDE),3,0.2608478278059047,0.9656792345901257,255.53793067534764,0.32821548821548824,0.004523596582524059,12.644137931034482,18.589403973509935,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,3,5,BebmS,3,0.08781664217683027,0.8077194386105278,69.28896322250367,0.4142760942760943,0.0,10.292011019283747,0.0,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,3,5,BebmS (Blind),3,0.08781664217683027,0.8077194386105278,84.00201511383057,0.46814814814814815,0.16313299631512135,19.172176308539946,0.17333333333333334,,3.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,3,5,Random Guessing,3,0.08781664217683027,0.8077194386105278,0.0,0.48432154277461303,-0.0017530087187331588,52.29614325068871,5.793333333333333,,3.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,3,5,SuStaIn (GMM),3,0.08781664217683027,0.8077194386105278,415.2260271588961,0.39542087542087545,0.42491201197098344,14.541322314049587,38.873333333333335,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,3,5,SuStaIn (KDE),3,0.08781664217683027,0.8077194386105278,447.09501372973125,0.3448484848484848,0.018222876742124295,14.341597796143251,21.946666666666665,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,4,5,BebmS,3,0.47783744798175615,0.9916071607160716,115.998834502697,0.37919191919191925,0.0,8.965564738292011,0.026490066225165563,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,4,5,BebmS (Blind),3,0.47783744798175615,0.9916071607160716,109.41112805207571,0.4045117845117845,0.0,8.630853994490359,0.11920529801324503,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,4,5,Random Guessing,3,0.47783744798175615,0.9916071607160716,0.0,0.5085350594580733,0.0027817279127142665,51.73278236914601,6.642384105960265,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,4,5,SuStaIn (GMM),3,0.47783744798175615,0.9916071607160716,204.98377081553141,0.44868686868686875,0.0038399164960808427,20.509641873278238,49.98675496688742,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,4,5,SuStaIn (KDE),3,0.47783744798175615,0.9916071607160716,220.0542826573054,0.29138047138047135,-0.0001135904901246922,12.819559228650137,19.589403973509935,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,5,5,BebmS,3,0.38024887492365284,0.9837637097043037,69.75939466555913,0.43124579124579127,-0.024980921067589666,14.21103448275862,0.013245033112582781,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,5,5,BebmS (Blind),3,0.38024887492365284,0.9837637097043037,85.66662383874258,0.42060606060606065,0.003220236663040731,13.888275862068966,1.3841059602649006,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,5,5,Random Guessing,3,0.38024887492365284,0.9837637097043037,0.0,0.48930339747683815,0.00258594027593372,51.82896551724138,6.503311258278146,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,5,5,SuStaIn (GMM),3,0.38024887492365284,0.9837637097043037,196.74878158569337,0.41003367003367003,0.0025958259825983577,18.83448275862069,46.47019867549669,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,5,5,SuStaIn (KDE),3,0.38024887492365284,0.9837637097043037,246.5544682542483,0.330976430976431,0.002485473247547397,12.953103448275861,18.24503311258278,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,6,5,BebmS,3,0.28669080092675725,0.9786271960529386,86.19416979551315,0.3811447811447812,0.0,7.3264462809917354,0.08,,,100,100
